price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
5 600 €10 952.65 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Черничево, област Пловдив","Гори и храсти в земеделска земя, кат. 3, 5 дка, Предлагаме за продажба имот, широколистна гора с площ 5 дка в местността 'БАИРА' на село Черничево.  ..., тел.: 0889409532",//www.imot.bg/obiava-1s166860649955737-prodava-zemedelska-zemya-oblast-plovdiv-s-chernichevo,Повече детайли,0889409532,АРЕНА ИМОТИ ООД,//arena.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.680778
6 200 €12 126.15 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Черничево, област Пловдив","Гори и храсти в земеделска земя, кат. 2, 6 дка, Компания `Х` представя на Вашето внимание парцел в село Черничево!  МЕСТОПОЛОЖЕНИЕ: Село Черничево с ..., тел.: 0887 77 99 90",//www.imot.bg/obiava-1s173082576315470-prodava-zemedelska-zemya-oblast-plovdiv-s-chernichevo,Повече детайли,0887 77 99 90,ЕКС НВД ООД,//xnvd_plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.681684
3 230 000 €6 317 330.90 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Ягодово, област Пловдив","Нива, кат. 3, 37.998 дка, За повече информация обадете ни се на тел: 0882 817 474 или 032 586 956 и цитирайте референтния номе ..., тел.: 0882817474",//www.imot.bg/obiava-1s176002036464795-prodava-zemedelska-zemya-oblast-plovdiv-s-yagodovo,Повече детайлии 8 снимки,0882817474,БЪЛГЕРИАН ПРОПЕРТИС,//newbulprop.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.682581
8 800 €17 211.30 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Кубрат, област Разград","Нива, кат. 3, с Аренден договор до 15.07.2032 г. и рента 43 €/год., 4 дка, С. Сеслав, Продавам нива от четири декара , намират в с. Сеслав.общ.Разград.2200евро на декър, общо 8800евро.GS ..., тел.: 0877577662",//www.imot.bg/obiava-1s175311861290694-prodava-zemedelska-zemya-oblast-razgrad-gr-kubrat-s-seslav,Повече детайли,0877577662,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.683459
25 000 €48 895.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Кубрат, област Разград","Нива, кат. 3, с Аренден договор до 05.05.2026 г. и рента 600 €/год., 10 дка, тел.: 0896599661",//www.imot.bg/obiava-1s176873757134667-prodava-zemedelska-zemya-oblast-razgrad-gr-kubrat,Повече детайли,0896599661,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.684330
51 129.19 €100 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Разград, област Разград","Нива, кат. 3, 9 дка, За повече информация обадете се на 0888628394, тел.: 0888289192",//www.imot.bg/obiava-1s176485172782721-prodava-zemedelska-zemya-oblast-razgrad-gr-razgrad,Повече детайлии 2 снимки,0888289192,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.685214
77 000 €150 598.91 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Разград, област Разград","Нива, кат. 3, 6 дка, Подземен трифазен ток. Кладенец. За повече информация 0886213771, тел.: 0888289192",//www.imot.bg/obiava-1s176451103224378-prodava-zemedelska-zemya-oblast-razgrad-gr-razgrad,Повече детайлии 2 снимки,0888289192,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.686078
12 800 €25 034.62 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Ветово, област Русе","Нива, кат. 3, с Аренден договор до 01.10.2026 г. и рента 46 €/год., 10 дка, Акча ашлък, Договор до 01.10.2026 ! Рента 90лв, тел.: 0887999440",//www.imot.bg/obiava-1s176856305821697-prodava-zemedelska-zemya-oblast-ruse-gr-vetovo-akcha-ashlak,Повече детайли,0887999440,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.686954
27 200 €53 198.58 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Русе, област Русе","Нива, кат. 3, 3.4 дка, Пътя Русе - София,  Агенция СТАР ХАУС продава 3.4 дка земеделска земя срещу ЖП Гара Долапите на главният път Русе- Софи ..., тел.: 0888979482",//www.imot.bg/obiava-1s172725591048785-prodava-zemedelska-zemya-oblast-ruse-gr-ruse-patya-ruse-sofiya,Повече детайли,0888979482,СТАР ХАУС,//starhouse.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.687792
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Русе, област Русе","Зеленчукова градина, кат. 3, 4502 дка, кв. Средна кула,  Агенция 'Марая' Ви предлага за продажба равен парцел до асфалтов път, 3-та категория с площ 3502 кв ..., тел.: 0999 99 27 99",//www.imot.bg/obiava-1s173270085510048-prodava-zemedelska-zemya-oblast-ruse-gr-ruse-kv-sredna-kula,Повече детайлии 2 снимки,0999 99 27 99,МАРАЯ,//maraia.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.688627
644 227.77 €1 260 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Иваново, област Русе","Нива, кат. 3, 350 дка, ЕРУДИТ-недвижими имоти продава обработваема земеделска земя около 350 дка. в Русенски регион. Има въ ..., тел.: 0888634349",//www.imot.bg/obiava-1s174420911120508-prodava-zemedelska-zemya-oblast-ruse-s-ivanovo,Повече детайли,0888634349,ЕРУДИТ - БИЗНЕС ИМОТИ,//erudit.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.689477
1 472 520.62 €2 880 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Иваново, област Русе","Нива, кат. 3, 800 дка, ЕРУДИТ-недвижими имоти продава обработваема земеделска земя около 350 дка. в Русенски регион. Има въ ..., тел.: 0888634349",//www.imot.bg/obiava-1s174420924424125-prodava-zemedelska-zemya-oblast-ruse-s-ivanovo,Повече детайли,0888634349,ЕРУДИТ - БИЗНЕС ИМОТИ,//erudit.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.690328
2 116 748.39 €4 140 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Иваново, област Русе","Нива, кат. 3, 1150 дка, ЕРУДИТ-недвижими имоти продава обработваема земеделска земя около 350 дка. в Русенски регион. Има въ ..., тел.: 0888634349",//www.imot.bg/obiava-1s174420938506962-prodava-zemedelska-zemya-oblast-ruse-s-ivanovo,Повече детайли,0888634349,ЕРУДИТ - БИЗНЕС ИМОТИ,//erudit.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.691181
43 766.59 €85 600 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Нисово, област Русе","Нива, кат. 3, 24.429 дка, общ.Иваново, Предлагаме Ви нива  с големина 24 ,429 дка намираща се в село Нисово , местност Галица ., тел.: 0898770915",//www.imot.bg/obiava-1s168538799049072-prodava-zemedelska-zemya-oblast-ruse-s-nisovo-obsht-ivanovo,Повече детайли,0898770915,МИТЕНА,//mitena.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.692070
21 474.26 €42 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Помен, област Русе","Нива, кат. 3, 15 дка, Продаваме 15 декара ниви в район с. Помен и Русенско общ Две Могили. 31900 декара в с. Табачка общ.  ..., тел.: 0877730080",//www.imot.bg/obiava-1s172529784951427-prodava-zemedelska-zemya-oblast-ruse-s-pomen,Повече детайлии 3 снимки,0877730080,АЛФА ОМЕГА ПРОПЪРТИС,//alfaomega.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.693064
26 331.53 €51 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Сандрово, област Русе","Нива, кат. 3, с Аренден договор до 30.09.2024 г. и рента 43 €/год., 5 дка, м. Барата , Икономически център 'КОМОР' отдел недвижими имоти предлага на вашето внимание земеделска земя в с. С ..., тел.: 0876677595",//www.imot.bg/obiava-1s170852443134921-prodava-zemedelska-zemya-oblast-ruse-s-sandrovo-m-barata,Повече детайли,0876677595,КОМОР ЕООД,//komor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.693926
68 500 €133 974.36 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Семерджиево, област Русе","Овощна градина, кат. 3, 28 дка, ЕРА  недвижими имоти офис Лидер Ви предлага за продажба овощни орехови градини в активно плододаване ..., тел.: 0877688449",//www.imot.bg/obiava-1s171024468242119-prodava-zemedelska-zemya-oblast-ruse-s-semerdzhievo,Повече детайлии 6 снимки,0877688449,ЕРА ЛИДЕР,//eralider.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.694767
2 000 €3 911.66 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Табачка, област Русе","Зеленчукова градина, кат. 3, 0.649 дка, център, Продавам земя за зеленчукови култури в с.Табачка,местност 'До селото'649 кв.м.,на центъра, зад кметс ..., тел.: 0888343626",//www.imot.bg/obiava-1s166981216044210-prodava-zemedelska-zemya-oblast-ruse-s-tabachka-tsentar,Повече детайли,0888343626,ТОНИ 55,//toni55.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.695613
82 000 €160 378.06 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Тръстеник, област Русе","Нива, кат. 3, с Аренден договор до 01.10.2027 г. и рента 1 €/год., 64 дка, Агенция  ВАЛИД ИМОТИ  предлага за продажба 64 дка обработваема земеделска земя в землището на с. Тръ ..., тел.: 0889302290",//www.imot.bg/obiava-1s176293764636575-prodava-zemedelska-zemya-oblast-ruse-s-trastenik,Повече детайли,0889302290,ВАЛИД ИМОТИ,//validestates.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.696455
62 400 €122 043.79 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Главиница, област Силистра","Нива, кат. 3, 26 дка, Продавам 26 дка. обработваема нива, на 400 метра от главен път, в землището на община Главиница 3-та ..., тел.: 0886061252",//www.imot.bg/obiava-1s174826831957309-prodava-zemedelska-zemya-oblast-silistra-gr-glavinitsa,Повече детайли,0886061252,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.697317
232 500 €454 730.48 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Дулово, област Силистра","Нива, кат. 3, с Аренден договор до 30.11.2025 г. и рента 60 €/год., 150 дка, До път, тел.: 0888440888",//www.imot.bg/obiava-1s176086087459047-prodava-zemedelska-zemya-oblast-silistra-gr-dulovo,Повече детайлии 3 снимки,0888440888,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.698179
23 594.08 €46 146 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Богорово, област Силистра","Нива, кат. 3, 16.481 дка, Продават се две ниви в местност 'МАЛИ ОРМАН', едната е площ от 9 декара, 5-та категория, необработва ..., тел.: 0888667420",//www.imot.bg/obiava-1s175647780681121-prodava-zemedelska-zemya-oblast-silistra-s-bogorovo,Повече детайли,0888667420,КАНТОРА НАДЕЖДА,//nadezhda.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.699017
515 000 €1 007 252.45 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Зафирово, област Силистра","Овощна градина, кат. 3, 105 дка, Овощна градина с кайсии   105 дка, висок добив, пълно плододаване Представяме ви изключителен инвест ..., тел.: 0885722793",//www.imot.bg/obiava-1s173926978087951-prodava-zemedelska-zemya-oblast-silistra-s-zafirovo,Повече детайлии 6 снимки,0885722793,АДРЕС НЕДВИЖИМИ ИМОТИ,//address_sz.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.699859
81 806.70 €160 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Кайнарджа, област Силистра","Нива, кат. 3, с Аренден договор до 30.10.2027 г. и рента 51 €/год., 40 дка, Кайнарджа, Продавам 40 дка. обработваема нива 3 кат. в землището на с.Кайнарджа мест.- 'Малката горичка' ..., тел.: 0887977444",//www.imot.bg/obiava-1s172620981477102-prodava-zemedelska-zemya-oblast-silistra-s-kaynardzha-kaynardzha,Повече детайли,0887977444,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.700726
48 551 €94 957.50 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Малък Преславец, област Силистра","Нива, кат. 3, с Аренден договор до 01.10.2026 г. и рента 50 €/год., 25.001 дка, Малък Преславец, Собственик продава 25 дка обработваема земя в землището на село Малък Преславец,община Главиница,обл ..., тел.: 0888560105",//www.imot.bg/obiava-1s176588915456590-prodava-zemedelska-zemya-oblast-silistra-s-malak-preslavets-malak-preslavets,Повече детайли,0888560105,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.701626
74 000 €144 731.42 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Полковник Ламбриново, област Силистра","Нива, кат. 3, 41 дка, Земята се обработва с годишен наем. Може да бъде прекъснат всяка една година. , тел.: 0883494761",//www.imot.bg/obiava-1s175217113144231-prodava-zemedelska-zemya-oblast-silistra-s-polkovnik-lambrinovo,Повече детайли,0883494761,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.702591
23 270 €45 512.16 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Полковник Таслаково, област Силистра","Нива, кат. 3, 13 дка, Най-хубавата част, Собственик продава нива 13 дка, в Силистра, община Дулово, с. Полковник Таслаково. Нивата се работи  ..., тел.: 0888821601",//www.imot.bg/obiava-1s176838104250878-prodava-zemedelska-zemya-oblast-silistra-s-polkovnik-taslakovo-nay-hubavata-chast,Повече детайлии 2 снимки,0888821601,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.703491
5 624.21 €11 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Попина, област Силистра","Нива, кат. 3, 4 дка, тел.: 0893779961",//www.imot.bg/obiava-1s171559720598536-prodava-zemedelska-zemya-oblast-silistra-s-popina,Повече детайли,0893779961,ХОУМИС,//homies500.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.704325
2 556.46 €5 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Сребърна, област Силистра","Овощна градина, кат. 3, 1.2 дка, лозята, овощна градина с 54 черешови дървета сорт Ван, Бинг и Райнер и 20 дървета сини сливи, тел.: 0897030449",//www.imot.bg/obiava-1s176389222015676-prodava-zemedelska-zemya-oblast-silistra-s-srebarna-lozyata,Повече детайлии 4 снимки,0897030449,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.705202
26 500 €51 829.50 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Чернолик, област Силистра","Овощна градина, кат. 3, 10 дка, Продавам овощна градина - Кайсии - 10 декара - в с.Чернолик , общ.Дулово, обл.Силистра.  - Кайсии те ..., тел.: 0888899799",//www.imot.bg/obiava-1s174250522800802-prodava-zemedelska-zemya-oblast-silistra-s-chernolik,Повече детайлии 8 снимки,0888899799,,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.706062
141 676.42 €277 095 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Новоселец, област Сливен","Нива, кат. 3, с Аренден договор до 01.09.2025 г. и рента 36 €/год., 92.365 дка, Предлагаме за продажба земеделска земя в землището на село Новоселец, общ. Нова Загора, обл. Сливен: ..., тел.: 0879332276",//www.imot.bg/obiava-1s174766665336326-prodava-zemedelska-zemya-oblast-sliven-s-novoselets,Повече детайлии 2 снимки,0879332276,ИМОТИ МЕРДЖАНОВА,//merdjanoff19.imot.bg,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-01-21T06:06:26.706897
